customer,st,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
BZ71120,Oregon,F,84.56,89918.0,105.0,Personal Auto,SUV,367.230882
UP60200,California,M,265.76,87002.0,110.0,Personal Auto,Two-Door Car,199.851173
XZ64172,Oregon,M,109.64,55687.0,276.0,Corporate Auto,Luxury SUV,1324.8
CA47176,Oregon,M,96.72,17103.0,87.0,Personal Auto,Two-Door Car,417.6
CI68869,Arizona,F,18.99,0.0,70.0,Personal Auto,Two-Door Car,702.020904
XT10744,Arizona,M,85.95,28441.0,73.0,Special Auto,Two-Door Car,686.020135
HT48275,Oregon,M,55.33,91212.0,69.0,Personal Auto,Two-Door Car,270.311239
HB48073,Arizona,F,93.72,66325.0,117.0,Corporate Auto,SUV,497.719213
MD43085,Oregon,F,39.75,67895.0,101.0,Personal Auto,Four-Door Car,403.937672
NJ11986,Arizona,F,44.56,29550.0,114.0,Corporate Auto,Two-Door Car,118.750512
HH55884,Arizona,M,34.96,10275.0,97.0,Personal Auto,Four-Door Car,465.6
JP69867,Nevada,M,85.12,61725.0,106.0,Personal Auto,Four-Door Car,508.8
FT86104,California,M,46.5,28215.0,65.0,Corporate Auto,Two-Door Car,468.0
GV39658,Arizona,F,135.23,10563.0,121.0,Corporate Auto,SUV,109.814874
GB66110,California,M,44.22,0.0,62.0,Personal Auto,Two-Door Car,722.432062
VD51297,California,M,73.21,99722.0,61.0,Personal Auto,Four-Door Car,292.8
EP29567,Washington,M,70.31,16224.0,93.0,Corporate Auto,Four-Door Car,498.452698
PE59368,Washington,F,51.23,72096.0,64.0,Personal Auto,Two-Door Car,252.330905
DQ50538,Nevada,M,90.51,63800.0,113.0,Personal Auto,SUV,542.4
WP58340,Arizona,M,109.64,55687.0,276.0,Personal Auto,Luxury SUV,1324.8
TM23788,California,M,60.39,0.0,89.0,Personal Auto,Four-Door Car,640.8
UF44021,California,M,21.08,0.0,61.0,Personal Auto,Two-Door Car,351.85681
WB96917,California,M,98.75,29598.0,87.0,Personal Auto,Two-Door Car,150.926696
MN95006,California,M,69.29,22907.0,180.0,Personal Auto,Luxury SUV,49.18776
NP60037,Oregon,M,143.18,22697.0,186.0,Corporate Auto,Luxury SUV,892.8
NQ71171,California,M,51.07,70174.0,64.0,Personal Auto,Four-Door Car,128.90032
SM58898,California,F,172.24,85378.0,107.0,Corporate Auto,SUV,513.6
FN98595,Nevada,F,75.17,31477.0,94.0,Special Auto,Four-Door Car,146.950756
TW94555,Nevada,M,53.89,66429.0,136.0,Personal Auto,Sports Car,57.712985
XW60886,California,M,62.75,0.0,90.0,Personal Auto,Four-Door Car,900.242038
IE84844,Nevada,F,47.22,0.0,65.0,Personal Auto,Four-Door Car,655.489027
HY76810,Oregon,F,62.82,0.0,172.0,Corporate Auto,SUV,141.460349
JL41129,California,M,79.86,74217.0,100.0,Personal Auto,SUV,418.005524
OQ41280,Nevada,M,65.03,46298.0,88.0,Corporate Auto,Four-Door Car,128.292466
AP65984,Oregon,F,48.82,0.0,135.0,Personal Auto,SUV,648.0
EE99484,Washington,F,25.15,43860.0,65.0,Corporate Auto,Four-Door Car,156.124914
XM39121,Arizona,F,79.55,0.0,69.0,Personal Auto,Four-Door Car,331.2
DK49336,Arizona,M,48.09,48029.0,61.0,Corporate Auto,Four-Door Car,292.8
HB43486,Washington,F,96.97,86830.0,123.0,Personal Auto,SUV,480.533246
KB15252,Arizona,F,87.09,0.0,77.0,Personal Auto,Two-Door Car,509.100577
BN83547,Nevada,F,28.58,40706.0,71.0,Personal Auto,Four-Door Car,166.123172
MC55901,California,F,52.34,69231.0,65.0,Personal Auto,Four-Door Car,193.243084
PZ98142,Arizona,F,134.95,0.0,132.0,Personal Auto,SUV,950.4
GB43363,Oregon,M,68.71,0.0,105.0,Personal Auto,Four-Door Car,756.0
TH67541,Arizona,F,56.53,16171.0,74.0,Corporate Auto,Four-Door Car,311.004168
WC21901,Arizona,M,23.45,51397.0,61.0,Personal Auto,Four-Door Car,292.8
CL38124,Oregon,F,196.88,83879.0,69.0,Personal Auto,Four-Door Car,212.148485
XH89851,California,F,72.47,63267.0,92.0,Personal Auto,Four-Door Car,530.340202
KA58700,Nevada,M,60.85,44712.0,82.0,Corporate Auto,Four-Door Car,537.78416
ZB40259,California,M,54.8,59311.0,69.0,Corporate Auto,Four-Door Car,14.812808
JV63229,Arizona,M,68.76,81957.0,86.0,Personal Auto,Four-Door Car,433.426544
SI31035,Arizona,M,53.69,59601.0,67.0,Personal Auto,Four-Door Car,321.6
JW30054,Oregon,M,82.83,71034.0,103.0,Corporate Auto,Four-Door Car,494.4
AP56340,Washington,M,53.85,13103.0,72.0,Personal Auto,Four-Door Car,458.003651
FN44127,Oregon,M,35.09,20978.0,98.0,Personal Auto,Four-Door Car,1176.2788
QE79527,California,F,84.27,46503.0,215.0,Personal Auto,Luxury SUV,1032.0
UP36767,California,M,45.54,61064.0,113.0,Personal Auto,SUV,539.774172
PG43749,Oregon,F,43.18,17572.0,110.0,Personal Auto,Two-Door Car,639.769748
LL96228,Oregon,M,140.91,99823.0,116.0,Corporate Auto,SUV,250.183388
OV40993,Nevada,F,86.94,17453.0,118.0,Personal Auto,SUV,566.4
MA80983,Oregon,M,66.61,55663.0,166.0,Personal Auto,SUV,194.739777
SA54664,Washington,M,26.54,73196.0,66.0,Personal Auto,Four-Door Car,85.809817
TW12556,Oregon,F,44.28,58577.0,110.0,Personal Auto,SUV,303.872752
TC88451,Nevada,F,57.38,88055.0,71.0,Personal Auto,Four-Door Car,337.727542
BL93659,California,M,58.15,0.0,80.0,Personal Auto,Four-Door Car,384.0
SI20178,California,M,44.26,80892.0,110.0,Personal Auto,SUV,528.0
KC50464,Arizona,F,25.74,34990.0,65.0,Corporate Auto,Four-Door Car,42.689135
HG64216,California,M,28.33,37124.0,72.0,Personal Auto,Two-Door Car,430.518791
XM91056,California,F,48.76,22236.0,62.0,Personal Auto,Two-Door Car,409.425049
KN13494,Washington,F,51.82,97131.0,64.0,Personal Auto,Four-Door Car,307.2
OC47565,Oregon,F,59.47,67760.0,74.0,Special Auto,Four-Door Car,465.278453
HH14259,Arizona,F,25.64,0.0,69.0,Personal Auto,Four-Door Car,97.691104
QF66741,Nevada,M,151.44,0.0,62.0,Personal Auto,Two-Door Car,307.649586
LY46898,California,M,55.58,37473.0,70.0,Corporate Auto,Four-Door Car,336.0
MK73855,Washington,F,81.09,32314.0,68.0,Personal Auto,Four-Door Car,326.4
HU82227,Arizona,M,156.39,49214.0,102.0,Corporate Auto,Four-Door Car,371.322406
FF75737,Oregon,F,83.34,49851.0,69.0,Personal Auto,Four-Door Car,331.2
KJ50265,Washington,M,104.18,27951.0,91.0,Personal Auto,Four-Door Car,436.8
OQ82364,Nevada,F,68.46,0.0,95.0,Corporate Auto,Two-Door Car,456.0
SO47345,Arizona,F,94.04,56410.0,117.0,Personal Auto,SUV,523.99823
JN51592,Arizona,F,169.85,22497.0,212.0,Special Auto,Luxury Car,1017.6
FH36069,Arizona,F,211.01,61347.0,106.0,Personal Auto,SUV,604.237801
ZW32080,Nevada,F,29.15,37803.0,74.0,Personal Auto,Four-Door Car,355.2
ZH98656,Nevada,F,85.94,91276.0,105.0,Personal Auto,SUV,504.0
GZ31904,Oregon,M,68.62,30816.0,87.0,Personal Auto,Two-Door Car,237.57033
PN47493,Oregon,F,26.81,41968.0,67.0,Corporate Auto,Four-Door Car,183.207703
CX18273,Arizona,M,157.98,35754.0,199.0,Personal Auto,Luxury Car,612.973779
IG80173,California,F,28.63,36706.0,71.0,Personal Auto,Four-Door Car,435.606086
JG76775,Washington,M,300.62,48258.0,249.0,Personal Auto,Luxury Car,1195.2
JR82641,Arizona,M,106.83,52965.0,134.0,Personal Auto,SUV,83.815183
NW41789,Oregon,M,27.47,0.0,84.0,Personal Auto,Four-Door Car,604.8
VG74039,Oregon,F,23.89,0.0,65.0,Personal Auto,Four-Door Car,455.644704
DV27428,Oregon,M,137.77,62634.0,116.0,Personal Auto,SUV,122.017931
AN57220,Oregon,F,172.64,96917.0,61.0,Special Auto,Four-Door Car,71.942176
VD62056,Arizona,F,46.69,76157.0,116.0,Personal Auto,Two-Door Car,556.8
AH92481,California,F,46.73,53219.0,117.0,Corporate Auto,SUV,561.6
LX97765,Arizona,F,43.48,81412.0,109.0,Personal Auto,Two-Door Car,344.294164
JP82211,California,F,338.73,59744.0,105.0,Personal Auto,SUV,476.486416
SI88726,California,F,91.01,38898.0,117.0,Corporate Auto,SUV,561.6
MG46007,California,M,63.58,0.0,94.0,Personal Auto,Four-Door Car,17.938979
GL69461,Oregon,F,26.28,99961.0,66.0,Personal Auto,Four-Door Car,316.8
RA63927,Oregon,M,71.93,30886.0,91.0,Personal Auto,Two-Door Car,103.424766
UE76013,Washington,F,50.4,35984.0,128.0,Personal Auto,SUV,275.577631
RI35792,Nevada,F,39.63,0.0,125.0,Personal Auto,SUV,539.5622
WL63802,California,M,64.26,0.0,181.0,Personal Auto,Luxury Car,1303.2
KZ29413,Oregon,M,156.73,0.0,139.0,Personal Auto,SUV,667.2
SN23932,Arizona,M,32.38,60244.0,83.0,Personal Auto,Four-Door Car,326.281835
YW26148,California,F,129.92,0.0,72.0,Personal Auto,Four-Door Car,518.4
LS51818,California,F,222.18,37553.0,187.0,Personal Auto,Luxury Car,897.6
ZG47195,Nevada,M,49.31,0.0,73.0,Personal Auto,Four-Door Car,525.6
No50634,Oregon,M,43.3,60475.0,107.0,Personal Auto,Four-Door Car,513.6
GC42314,Arizona,M,82.96,0.0,111.0,Personal Auto,SUV,672.91665
SD77009,California,M,83.34,0.0,136.0,Personal Auto,SUV,979.2
OW85480,California,M,53.48,25545.0,69.0,Personal Auto,Four-Door Car,331.2
SW93780,Arizona,M,23.99,24182.0,66.0,Personal Auto,Four-Door Car,316.8
ZW51071,Oregon,F,66.22,80979.0,84.0,Personal Auto,Four-Door Car,25.961213
CK74127,Arizona,M,41.56,0.0,62.0,Corporate Auto,Four-Door Car,446.4
KM52241,Arizona,F,84.3,0.0,74.0,Personal Auto,Four-Door Car,47.502366
PE66545,Oregon,M,25.46,29250.0,64.0,Personal Auto,Two-Door Car,308.240792
GG70928,California,F,50.05,33566.0,63.0,Personal Auto,Four-Door Car,205.043307
GI36262,Washington,F,29.0,65247.0,72.0,Corporate Auto,Four-Door Car,381.238176
MH85165,California,M,67.68,39650.0,86.0,Personal Auto,Four-Door Car,922.335972
AM26717,California,M,31.23,0.0,101.0,Personal Auto,SUV,960.115399
CV90092,Oregon,M,81.85,82680.0,68.0,Corporate Auto,Four-Door Car,326.4
CL70684,California,M,76.36,0.0,111.0,Corporate Auto,Two-Door Car,799.2
GK13851,Oregon,M,92.28,0.0,129.0,Personal Auto,SUV,619.2
TQ73726,Oregon,M,75.87,0.0,69.0,Personal Auto,Two-Door Car,460.741097
RW65977,Arizona,M,21.91,0.0,61.0,Special Auto,Four-Door Car,439.2
EY74093,Nevada,M,50.04,86834.0,64.0,Corporate Auto,Four-Door Car,0.099007
YG11074,Arizona,F,47.95,46143.0,122.0,Personal Auto,SUV,223.028356
HW65139,California,M,267.3,21275.0,240.0,Personal Auto,Luxury SUV,1152.0
BT49333,Arizona,M,42.61,47746.0,106.0,Personal Auto,SUV,246.696768
KN78424,California,M,154.77,51675.0,196.0,Corporate Auto,Sports Car,940.8
TH68648,California,M,51.27,85522.0,64.0,Personal Auto,Four-Door Car,165.002742
GZ22403,Oregon,M,40.68,0.0,63.0,Personal Auto,Two-Door Car,753.22565
NU26460,Oregon,F,177.12,0.0,84.0,Corporate Auto,Four-Door Car,633.294203
PB21909,Oregon,M,97.76,55632.0,123.0,Personal Auto,SUV,478.609999
TA78865,Nevada,M,205.34,0.0,93.0,Special Auto,Four-Door Car,669.6
FP23103,Oregon,M,58.0,0.0,78.0,Special Auto,Two-Door Car,374.4
YK43172,Arizona,M,33.2,69152.0,89.0,Personal Auto,Four-Door Car,221.359492
YZ36062,Oregon,M,65.29,13476.0,67.0,Corporate Auto,Four-Door Car,433.588181
SJ29837,Washington,F,76.03,0.0,105.0,Personal Auto,SUV,914.538629
RC72799,Oregon,F,28.4,33252.0,71.0,Personal Auto,Four-Door Car,407.668083
AN67558,Nevada,M,32.88,0.0,102.0,Personal Auto,SUV,734.4
EQ62488,Oregon,F,150.32,59456.0,189.0,Personal Auto,Luxury Car,907.2
OA92714,California,F,50.56,88989.0,63.0,Personal Auto,Four-Door Car,232.745161
QS76805,Arizona,M,80.13,0.0,107.0,Corporate Auto,SUV,513.6
PQ46798,California,F,83.01,17034.0,113.0,Personal Auto,Sports Car,542.4
IA56290,Arizona,F,25.16,88435.0,62.0,Personal Auto,Four-Door Car,136.263492
XU35186,California,F,27.49,71445.0,70.0,Personal Auto,Four-Door Car,336.0
DR84620,California,M,80.71,72149.0,101.0,Personal Auto,SUV,69.310166
QG27547,Oregon,F,28.67,23376.0,78.0,Personal Auto,Four-Door Car,374.4
NM95102,Oregon,M,72.85,44788.0,61.0,Personal Auto,Four-Door Car,386.031248
KZ26788,Washington,F,41.19,69379.0,103.0,Personal Auto,Two-Door Car,494.4
GW25077,Oregon,F,52.93,38521.0,134.0,Personal Auto,SUV,557.184015
ZU91897,California,M,132.66,34482.0,67.0,Personal Auto,Four-Door Car,83.830109
ZK38095,California,F,23.69,0.0,68.0,Personal Auto,Four-Door Car,487.345606
TY84623,California,M,98.17,37256.0,62.0,Corporate Auto,Four-Door Car,128.969729
IP69763,Washington,F,219.14,77311.0,181.0,Personal Auto,SUV,113.609508
NF90665,Oregon,M,51.44,39268.0,66.0,Personal Auto,Four-Door Car,188.870427
KG53186,Nevada,M,31.37,59644.0,79.0,Corporate Auto,Four-Door Car,379.2
KV57104,Oregon,F,77.14,0.0,68.0,Personal Auto,Four-Door Car,326.4
ZX93551,Arizona,F,28.67,23376.0,78.0,Personal Auto,Four-Door Car,374.4
TR18337,Nevada,F,115.16,50854.0,73.0,Personal Auto,Four-Door Car,101.489422
XV22744,Oregon,F,150.25,35158.0,76.0,Personal Auto,Four-Door Car,165.958605
KK27683,Nevada,F,40.14,15413.0,106.0,Personal Auto,SUV,508.8
HX11651,Oregon,M,32.89,17860.0,99.0,Personal Auto,Two-Door Car,656.122925
FD73388,Arizona,F,137.36,16181.0,181.0,Personal Auto,SUV,1261.319869
KF70569,Nevada,M,38.91,91182.0,96.0,Personal Auto,Four-Door Car,249.140907
CC94413,Oregon,F,57.01,41154.0,72.0,Personal Auto,Four-Door Car,345.6
QO59138,Arizona,M,25.9,18746.0,68.0,Personal Auto,Four-Door Car,326.4
JW58698,Oregon,F,32.23,70277.0,80.0,Personal Auto,Four-Door Car,84.818806
GT57081,Oregon,F,49.12,0.0,66.0,Personal Auto,Four-Door Car,668.158687
GU82475,California,M,65.32,24919.0,84.0,Personal Auto,Four-Door Car,420.420755
BG60187,Oregon,M,80.12,0.0,79.0,Personal Auto,Four-Door Car,335.234102
TN73558,Arizona,F,37.32,0.0,96.0,Personal Auto,Four-Door Car,460.8
KK15032,Arizona,F,27.02,46370.0,68.0,Personal Auto,Two-Door Car,326.4
KA95160,Arizona,F,232.07,89918.0,115.0,Personal Auto,SUV,423.116739
KD52867,Oregon,F,33.47,37138.0,85.0,Personal Auto,Two-Door Car,612.0
WY53775,Arizona,M,83.83,19683.0,117.0,Personal Auto,Sports Car,561.6
HS94778,Oregon,F,117.93,32214.0,100.0,Personal Auto,SUV,296.560998
EJ96266,California,F,29.66,26472.0,74.0,Personal Auto,Four-Door Car,355.2
RK53289,California,F,56.46,39841.0,72.0,Personal Auto,Two-Door Car,440.128707
TX39594,Arizona,F,24.52,51085.0,62.0,Personal Auto,Two-Door Car,406.902001
JM93892,Arizona,M,59.53,61006.0,74.0,Corporate Auto,Four-Door Car,73.919629
PY51000,California,M,128.84,34148.0,109.0,Personal Auto,Four-Door Car,451.566751
HX74855,Washington,M,24.72,95697.0,61.0,Personal Auto,Two-Door Car,114.273025
VE64781,Arizona,F,29.27,75685.0,73.0,Personal Auto,Four-Door Car,369.918482
KY57676,California,M,84.01,20870.0,72.0,Personal Auto,Four-Door Car,345.6
JL42497,Nevada,F,27.29,66900.0,68.0,Personal Auto,Four-Door Car,326.4
WQ91717,Arizona,F,76.43,0.0,106.0,Special Auto,SUV,508.8
WO39817,Oregon,M,24.94,37043.0,68.0,Personal Auto,Two-Door Car,30.984936
HW20940,California,M,41.71,42837.0,106.0,Personal Auto,SUV,290.580543
KE60943,California,M,49.08,33305.0,62.0,Special Auto,Four-Door Car,353.77899
ZI48518,Nevada,F,38.92,0.0,103.0,Personal Auto,Sports Car,558.281543
KI17749,Oregon,F,26.82,24823.0,69.0,Personal Auto,Four-Door Car,229.279059
DS50601,Nevada,M,100.03,98192.0,84.0,Personal Auto,Four-Door Car,403.2
PU78245,Arizona,F,130.95,88249.0,108.0,Personal Auto,SUV,244.803741
MP96373,Washington,M,57.2,54585.0,71.0,Personal Auto,Two-Door Car,340.8
QK62680,Oregon,F,93.94,39770.0,117.0,Personal Auto,Two-Door Car,561.6
HN63935,Arizona,M,34.34,85367.0,85.0,Personal Auto,Four-Door Car,67.975243
ON30714,California,M,49.33,74809.0,61.0,Personal Auto,Two-Door Car,283.787384
FM61329,California,M,136.1,50144.0,114.0,Personal Auto,SUV,786.934186
NK91656,Oregon,M,29.13,20075.0,79.0,Personal Auto,Two-Door Car,483.731784
MS94619,California,F,51.11,76448.0,63.0,Personal Auto,Four-Door Car,302.4
MO38507,California,M,45.4,59556.0,113.0,Personal Auto,Sports Car,681.505066
PQ36549,Arizona,M,55.98,14174.0,72.0,Personal Auto,Four-Door Car,345.6
WG91434,Oregon,M,96.38,35230.0,61.0,Personal Auto,Four-Door Car,16.214764
WR43077,California,M,98.01,0.0,91.0,Corporate Auto,Four-Door Car,436.8
LR10110,Washington,F,55.04,0.0,73.0,Corporate Auto,Four-Door Car,350.4
XZ58588,Arizona,M,84.48,0.0,114.0,Corporate Auto,Four-Door Car,547.2
FX12602,Oregon,M,199.28,51352.0,66.0,Personal Auto,Four-Door Car,95.661376
BL55947,California,M,58.15,76675.0,72.0,Personal Auto,Four-Door Car,141.718568
LA60344,Arizona,M,186.9,0.0,68.0,Personal Auto,Four-Door Car,326.4
KQ44803,Arizona,M,72.24,0.0,72.0,Personal Auto,Two-Door Car,297.419028
QY81331,Arizona,F,85.96,94242.0,71.0,Personal Auto,Four-Door Car,41.229484
NP33989,Oregon,F,123.62,0.0,113.0,Personal Auto,Four-Door Car,217.92632
CP30637,California,F,49.16,71153.0,122.0,Corporate Auto,Sports Car,209.019238
RW50070,Arizona,M,89.35,63326.0,225.0,Personal Auto,Luxury Car,1080.0
LO42325,California,F,54.33,29629.0,71.0,Special Auto,Four-Door Car,228.443418
YQ50209,Arizona,M,48.47,0.0,69.0,Corporate Auto,Four-Door Car,599.152722
JP35025,California,F,57.14,23726.0,74.0,Corporate Auto,Four-Door Car,355.2
WZ13788,Nevada,F,100.98,48999.0,86.0,Corporate Auto,Four-Door Car,412.8
IS21172,Oregon,F,47.27,13037.0,124.0,Personal Auto,SUV,839.348464
CL10476,Arizona,M,70.8,24245.0,63.0,Corporate Auto,Two-Door Car,302.4
WO83615,Nevada,M,53.95,44047.0,137.0,Corporate Auto,Sports Car,969.232217
ZJ77881,Oregon,F,94.53,91942.0,117.0,Personal Auto,Four-Door Car,561.6
GT37101,Oregon,F,52.84,37640.0,67.0,Personal Auto,Two-Door Car,174.046849
WE13528,California,F,202.15,77058.0,63.0,Personal Auto,Four-Door Car,119.331041
BT78503,Oregon,M,25.1,0.0,73.0,Corporate Auto,Four-Door Car,525.6
WM19967,California,F,198.85,63755.0,62.0,Personal Auto,Two-Door Car,291.860708
EW13798,California,F,40.14,37384.0,99.0,Personal Auto,Four-Door Car,475.2
RO18530,Washington,M,25.41,42557.0,65.0,Personal Auto,Four-Door Car,57.562324
AY18433,Washington,F,273.83,45473.0,76.0,Special Auto,Two-Door Car,188.938397
CS29328,Nevada,M,48.75,10743.0,70.0,Personal Auto,Two-Door Car,336.0
QL75176,Oregon,F,123.24,0.0,113.0,Personal Auto,Four-Door Car,813.6
IO25161,Arizona,F,22.8,0.0,61.0,Personal Auto,Four-Door Car,283.881697
FA82777,Arizona,F,41.66,0.0,64.0,Personal Auto,Four-Door Car,575.890362
GR49281,California,M,49.75,75644.0,65.0,Personal Auto,Two-Door Car,467.803638
ZW19492,Oregon,M,24.05,63455.0,61.0,Personal Auto,Two-Door Car,287.654819
UW88168,Oregon,M,30.33,73782.0,76.0,Special Auto,Four-Door Car,111.622054
XX53620,Oregon,F,28.91,80590.0,71.0,Corporate Auto,Four-Door Car,134.158389
IM90123,California,F,152.61,59797.0,127.0,Personal Auto,SUV,609.6
BE33446,Arizona,F,50.15,48567.0,130.0,Personal Auto,SUV,624.0
YW11227,California,M,53.25,62470.0,66.0,Personal Auto,Two-Door Car,243.766542
UF32671,Washington,F,52.91,57338.0,66.0,Personal Auto,Four-Door Car,316.8
ZW10467,Arizona,F,161.07,63288.0,199.0,Personal Auto,Luxury Car,558.433218
KK95092,Arizona,M,76.06,55281.0,192.0,Personal Auto,Luxury SUV,921.6
HZ43637,Arizona,F,30.65,22985.0,77.0,Special Auto,Four-Door Car,458.056054
FY82691,California,F,62.46,39608.0,78.0,Corporate Auto,Four-Door Car,22.961216
SO40738,California,F,94.06,99189.0,117.0,Corporate Auto,SUV,75.302707
MB83471,Oregon,M,78.15,0.0,112.0,Personal Auto,Four-Door Car,574.102379
GA63091,California,M,97.48,0.0,92.0,Personal Auto,Four-Door Car,514.360634
AU75025,Oregon,M,46.86,58089.0,118.0,Personal Auto,SUV,566.4
XF15789,Arizona,F,88.7,81350.0,110.0,Personal Auto,SUV,228.185834
SH13204,California,F,47.42,0.0,65.0,Personal Auto,Two-Door Car,731.289267
FX48006,Oregon,M,241.79,43704.0,201.0,Personal Auto,Luxury SUV,1064.482165
HS69837,Oregon,M,79.52,75497.0,100.0,Personal Auto,SUV,71.773341
GL49408,California,M,67.62,40372.0,85.0,Corporate Auto,Four-Door Car,76.975713
PK51938,Oregon,F,30.45,17489.0,85.0,Corporate Auto,Four-Door Car,587.689075
JE62426,Arizona,F,59.08,86277.0,74.0,Personal Auto,Four-Door Car,212.039619
IA31850,Arizona,F,45.75,0.0,63.0,Personal Auto,Four-Door Car,453.6
PP50567,California,M,83.77,0.0,74.0,Corporate Auto,Four-Door Car,355.2
CS26667,Washington,M,223.32,49078.0,97.0,Special Auto,Four-Door Car,484.013411
UF73578,California,M,58.39,81082.0,73.0,Personal Auto,Four-Door Car,281.295903
MY23958,California,M,75.77,0.0,116.0,Personal Auto,Sports Car,835.2
OP75571,Arizona,F,80.13,40635.0,102.0,Personal Auto,SUV,489.6
SI60881,Oregon,F,92.18,26351.0,119.0,Personal Auto,SUV,571.2
DQ15807,Oregon,M,27.49,0.0,80.0,Personal Auto,Four-Door Car,824.487259
WU15684,Nevada,F,35.89,42836.0,89.0,Corporate Auto,Four-Door Car,244.580023
KR17533,Oregon,M,39.55,40175.0,102.0,Personal Auto,SUV,154.721555
IM98086,California,M,32.31,62873.0,81.0,Personal Auto,Four-Door Car,207.75186
XY48850,Nevada,F,51.59,0.0,74.0,Personal Auto,Two-Door Car,588.936956
YT25875,California,F,27.77,50985.0,71.0,Personal Auto,Two-Door Car,307.68931
TL59568,Arizona,M,128.36,0.0,116.0,Personal Auto,Two-Door Car,835.2
UE52886,Arizona,M,284.22,42803.0,245.0,Personal Auto,Luxury Car,889.288242
TM28833,Oregon,M,22.76,0.0,69.0,Personal Auto,Two-Door Car,624.980751
SQ60915,Arizona,M,38.96,35970.0,98.0,Corporate Auto,Four-Door Car,470.4
GU42084,Arizona,M,42.48,44537.0,106.0,Corporate Auto,Sports Car,441.907057
ZH93283,Arizona,M,60.06,13528.0,86.0,Personal Auto,Four-Door Car,412.8
WF51811,Arizona,F,27.2,14030.0,72.0,Personal Auto,Two-Door Car,345.6
RL51023,Arizona,M,41.86,0.0,64.0,Corporate Auto,Four-Door Car,492.644465
NQ67659,Nevada,F,334.73,33190.0,106.0,Personal Auto,SUV,508.8
KI45566,Nevada,M,73.32,0.0,100.0,Personal Auto,Sports Car,61.580247
WB68229,Arizona,F,93.2,21033.0,118.0,Personal Auto,Two-Door Car,738.975495
UF84144,Washington,M,33.12,26285.0,84.0,Corporate Auto,Four-Door Car,403.2
ZH28312,California,F,55.6,0.0,74.0,Corporate Auto,Four-Door Car,65.953005
GK48045,Washington,F,82.15,73245.0,68.0,Personal Auto,Four-Door Car,305.121363
HZ67642,California,M,86.47,0.0,119.0,Personal Auto,SUV,244.816163
HE12295,California,M,44.47,0.0,61.0,Personal Auto,Four-Door Car,616.279356
XL66550,Oregon,M,77.7,74365.0,193.0,Corporate Auto,Luxury Car,926.4
AL27471,Oregon,M,39.11,30821.0,97.0,Personal Auto,Four-Door Car,451.319227
NG94479,Arizona,F,27.32,69844.0,68.0,Corporate Auto,Four-Door Car,184.379697
WR58220,Oregon,M,84.02,0.0,124.0,Personal Auto,SUV,595.2
RT64920,Oregon,M,58.75,55836.0,73.0,Personal Auto,Four-Door Car,314.936185
IR58695,Oregon,M,61.88,40352.0,77.0,Corporate Auto,Four-Door Car,406.367233
AS93181,Arizona,F,45.07,14985.0,116.0,Personal Auto,Sports Car,571.319514
ML23548,Arizona,F,105.49,27458.0,131.0,Personal Auto,Sports Car,730.373515
PU71194,Oregon,F,352.04,56343.0,295.0,Personal Auto,Luxury Car,1612.962321
QT46430,California,F,81.94,12780.0,111.0,Personal Auto,Sports Car,225.437098
WP83694,California,F,53.13,68558.0,131.0,Personal Auto,SUV,280.903779
UE19977,California,F,43.8,47747.0,111.0,Personal Auto,Two-Door Car,165.588524
